Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
BRZE,Braze Inc.,Information Technology,Software,46.74,0.01%,69.10%,0.28
KROS,Keros Therapeutics Inc.,Health Care,Biotechnology,29.99,0.01%,-34.92%,-0.36
AMPS,Altus Power Inc.,Utilities,Independent Power and Renewable Electricity Producers,4.65,0.01%,-45.55%,-0.57
ETD,Ethan Allen Interiors Inc.,Consumer Discretionary,Household Durables,25.77,0.01%,-2.89%,-0.02
VTOL,Bristow Group Inc.,Energy,Energy Equipment and Services,27.00,0.01%,0.04%,0.00
CLW,Clearwater Paper Corporation,Materials,Paper and Forest Products,34.35,0.01%,-9.03%,-0.07
REX,REX American Resources Corporation,Energy,Oil Gas and Consumable Fuels,36.50,0.01%,16.91%,0.10
GPRO,GoPro Inc.,Consumer Discretionary,Household Durables,3.22,0.01%,-43.61%,-0.51
RDUS,Schnitzer Steel Industries Inc.,Materials,Metals and Mining,22.77,0.01%,-26.55%,-0.24
ERII,Energy Recovery Inc.,Industrials,Machinery,17.97,0.01%,-13.10%,-0.10
CNOB,ConnectOne Bancorp Inc.,Financials,Banks,17.53,0.01%,-26.89%,-0.24
BXC,BlueLinx Holdings Inc.,Industrials,Trading Companies and Distributors,80.10,0.01%,13.62%,0.08
GIC,Global Industrial Company,Industrials,Trading Companies and Distributors,35.94,0.01%,44.13%,0.20
WRLD,World Acceptance Corporation,Financials,Consumer Finance,103.73,0.01%,27.01%,0.14
CVNA,Carvana Co.,Consumer Discretionary,Specialty Retail,28.64,0.01%,141.08%,0.39
ITCI,Intra-Cellular Therapies Inc.,Health Care,Pharmaceuticals,54.37,0.01%,2.82%,0.02
SBSI,Southside Bancshares Inc.,Financials,Banks,27.58,0.01%,-19.71%,-0.16
FCBC,First Community Bankshares Inc.,Financials,Banks,33.38,0.01%,-8.60%,-0.06
OSPN,OneSpan Inc.,Information Technology,Software,9.97,0.01%,-27.49%,-0.25
FFIC,Flushing Financial Corporation,Financials,Banks,12.80,0.01%,-34.91%,-0.35
CFLT,Confluent Inc.,Information Technology,Software,17.96,0.01%,-26.33%,-0.23
FLYW,Flywire Corporation,Financials,Financial Services,20.62,0.01%,-6.36%,-0.04
PRA,ProAssurance Corporation,Financials,Insurance,12.92,0.01%,-34.81%,-0.35
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,Pharmaceuticals,34.65,0.01%,20.19%,0.11
MED,Medifast Inc.,Consumer Staples,Personal Care Products,62.17,0.01%,-41.66%,-0.47
INDI,indie Semiconductor Inc.,Information Technology,Semiconductors and Semiconductor Equipment,5.78,0.01%,-36.90%,-0.38
GTLS,Chart Industries Inc.,Industrials,Machinery,114.40,0.01%,-17.96%,-0.14
ATEN,A10 Networks Inc.,Information Technology,Software,12.03,0.01%,-33.70%,-0.33
PTGX,Protagonist Therapeutics Inc.,Health Care,Biotechnology,15.79,0.01%,86.20%,0.30
OLMA,Olema Pharmaceuticals Inc.,Health Care,Biotechnology,14.75,0.01%,336.39%,0.50
AMRC,Ameresco Inc.,Industrials,Construction and Engineering,22.51,0.01%,-63.19%,-1.11
DCO,Ducommun Incorporated,Industrials,Aerospace and Defense,49.88,0.01%,-2.46%,-0.02
GDYN,Grid Dynamics Holdings Inc.,Information Technology,IT Services,11.02,0.01%,-16.70%,-0.13
CECO,CECO Environmental Corp.,Industrials,Commercial Services and Supplies,19.24,0.01%,60.47%,0.24
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Biotechnology,35.31,0.01%,-3.39%,-0.02
BFA,Brown-Forman Corporation,Consumer Staples,Beverages,59.14,0.01%,-14.87%,-0.11
TIPT,Tiptree Inc.,Financials,Insurance,17.39,0.01%,37.99%,0.18
ASTE,Astec Industries Inc.,Industrials,Machinery,31.09,0.01%,-29.04%,-0.26
IDT,IDT Corporation,Communication Services,Diversified Telecommunication Services,28.38,0.01%,10.00%,0.06
ZNTL,Zentalis Pharmaceuticals Inc.,Health Care,Biotechnology,10.26,0.01%,-52.85%,-0.71
CCRN,Cross Country Healthcare Inc.,Health Care,Health Care Providers and Services,17.94,0.01%,-41.30%,-0.44
GSBC,Great Southern Bancorp Inc.,Financials,Banks,50.47,0.01%,-15.98%,-0.12
CENX,Century Aluminum Company,Materials,Metals and Mining,6.73,0.01%,-29.01%,-0.26
BANC,Banc of California Inc.,Financials,Banks,11.36,0.01%,-31.58%,-0.29
LXU,LSB Industries Inc.,Materials,Chemicals,8.32,0.01%,-38.46%,-0.39
CPK,Chesapeake Utilities Corporation,Utilities,Gas Utilities,90.96,0.01%,-16.11%,-0.12
BRP,BRP Group Inc.,Financials,Insurance,20.00,0.01%,-30.75%,-0.27
STEL,Stellar Bancorp Inc.,Financials,Banks,21.91,0.01%,-35.34%,-0.34
SONO,Sonos Inc.,Consumer Discretionary,Household Durables,10.61,0.01%,-39.95%,-0.41
AVPT,AvePoint Inc.,Information Technology,Software,8.16,0.01%,75.11%,0.26
AOSL,Alpha and Omega Semiconductor Limited,Information Technology,Semiconductors and Semiconductor Equipment,20.95,0.01%,-43.16%,-0.47
MERC,Mercer International Inc.,Materials,Paper and Forest Products,8.92,0.01%,-33.80%,-0.31
SCVL,Shoe Carnival Inc.,Consumer Discretionary,Specialty Retail,22.25,0.01%,-7.93%,-0.05
NR,Newpark Resources Inc.,Energy,Energy Equipment and Services,7.04,0.01%,74.69%,0.26
CRNC,Cerence Inc.,Information Technology,Software,16.44,0.01%,-9.42%,-0.06
IRBT,iRobot Corporation,Consumer Discretionary,Household Durables,28.49,0.01%,-46.65%,-0.54
AMRK,A-Mark Precious Metals Inc.,Financials,Financial Services,24.72,0.01%,-21.61%,-0.17
HAYN,Haynes International Inc.,Materials,Metals and Mining,47.37,0.01%,-13.24%,-0.09
BZH,Beazer Homes USA Inc.,Consumer Discretionary,Household Durables,28.44,0.01%,119.11%,0.33
EDIT,Editas Medicine Inc.,Health Care,Biotechnology,7.65,0.01%,-42.09%,-0.44
AGX,Argan Inc.,Industrials,Construction and Engineering,44.21,0.01%,22.46%,0.11
TTGT,TechTarget Inc.,Communication Services,Media,28.00,0.01%,-42.58%,-0.45
SIRI,Sirius XM Holdings Inc.,Communication Services,Media,4.67,0.01%,-25.89%,-0.21
PODD,Insulet Corporation,Health Care,Health Care Equipment and Supplies,163.71,0.01%,-44.25%,-0.48
SATS,EchoStar Corporation,Communication Services,Diversified Telecommunication Services,9.74,0.01%,-44.97%,-0.49
ZEUS,Olympic Steel Inc.,Materials,Metals and Mining,51.82,0.01%,73.68%,0.25
MODV,ModivCare Inc.,Health Care,Health Care Providers and Services,41.12,0.01%,-54.51%,-0.71
SP,SP Plus Corporation,Industrials,Commercial Services and Supplies,50.76,0.01%,48.33%,0.19
DYN,Dyne Therapeutics Inc.,Health Care,Biotechnology,8.70,0.01%,-14.45%,-0.10
VICR,Vicor Corporation,Industrials,Electrical Equipment,36.53,0.01%,-37.98%,-0.36
HOUS,Anywhere Real Estate Inc.,Real Estate,Real Estate Management and Development,4.42,0.01%,-43.26%,-0.45
LPRO,Open Lending Corporation,Financials,Capital Markets,5.75,0.01%,-23.74%,-0.18
IMXI,International Money Express Inc.,Financials,Financial Services,20.15,0.01%,-1.85%,-0.01
HIBB,Hibbett Inc.,Consumer Discretionary,Specialty Retail,47.62,0.01%,-24.32%,-0.19
UFCS,United Fire Group Inc.,Financials,Insurance,19.67,0.01%,-29.30%,-0.24
ARCT,Arcturus Therapeutics Holdings Inc.,Health Care,Biotechnology,17.71,0.01%,-4.53%,-0.03
KELYA,Kelly Services Inc.,Industrials,Professional Services,19.70,0.01%,12.77%,0.07
TR,Tootsie Roll Industries Inc.,Consumer Staples,Food Products,30.79,0.01%,-21.99%,-0.16
NEOG,Neogen Corporation,Health Care,Health Care Equipment and Supplies,14.65,0.01%,-10.01%,-0.06
COGT,Cogent Biosciences Inc.,Health Care,Biotechnology,6.70,0.01%,-46.05%,-0.49
TK,Teekay Corporation,Energy,Oil Gas and Consumable Fuels,7.13,0.01%,66.20%,0.23
PENN,PENN Entertainment Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,22.92,0.01%,-36.30%,-0.33
CYRX,Cryoport Inc.,Health Care,Life Sciences Tools and Services,11.25,0.01%,-48.13%,-0.54
CLSK,CleanSpark Inc.,Information Technology,Software,3.81,0.01%,44.32%,0.18
MSEX,Middlesex Water Company,Utilities,Water Utilities,61.97,0.01%,-29.25%,-0.24
GTN,Gray Television Inc.,Communication Services,Media,7.08,0.01%,-29.72%,-0.24
SMTC,Semtech Corporation,Information Technology,Semiconductors and Semiconductor Equipment,14.33,0.01%,-53.44%,-0.65
BRY,Berry Corporation,Energy,Oil Gas and Consumable Fuels,7.20,0.01%,-6.69%,-0.04
OBK,Origin Bancorp Inc.,Financials,Banks,31.13,0.01%,-24.49%,-0.18
ASC,Ardmore Shipping Corporation,Energy,Oil Gas and Consumable Fuels,13.04,0.01%,3.83%,0.02
KE,Kimball Electronics Inc.,Information Technology,Electronic Equipment Instruments and Components,24.08,0.01%,3.30%,0.02
MEG,Montrose Environmental Group Inc.,Industrials,Commercial Services and Supplies,25.60,0.01%,-46.56%,-0.49
OPK,OPKO Health Inc.,Health Care,Health Care Providers and Services,1.28,0.01%,-22.42%,-0.16
SPR,Spirit AeroSystems Holdings Inc.,Industrials,Aerospace and Defense,24.72,0.01%,-12.46%,-0.08
ASPN,Aspen Aerogels Inc.,Materials,Chemicals,9.14,0.01%,-32.65%,-0.27
KURA,Kura Oncology Inc.,Health Care,Biotechnology,8.70,0.01%,-42.57%,-0.42
GRC,The Gorman-Rupp Company,Industrials,Machinery,30.23,0.01%,10.61%,0.05
UHAL,U-Haul Holding Company,Industrials,Ground Transportation,52.10,0.01%,-1.49%,-0.01
AMK,AssetMark Financial Holdings Inc.,Financials,Capital Markets,25.09,0.01%,6.49%,0.03
PSFE,Paysafe Limited,Financials,Financial Services,10.70,0.01%,-39.34%,-0.36
COOP,Mr. Cooper Group Inc.,Financials,Financial Services,55.67,0.01%,29.50%,0.13
EGBN,Eagle Bancorp Inc.,Financials,Banks,21.29,0.01%,-50.98%,-0.57
CWH,Camping World Holdings Inc.,Consumer Discretionary,Specialty Retail,19.02,0.01%,-28.68%,-0.22
BELFB,Bel Fuse Inc.,Information Technology,Electronic Equipment Instruments and Components,51.43,0.01%,38.07%,0.15
MBWM,Mercantile Bank Corporation,Financials,Banks,34.10,0.01%,1.35%,0.01
VSCO,Victoria's Secret & Co.,Consumer Discretionary,Specialty Retail,18.78,0.01%,-57.85%,-0.74
USLM,United States Lime & Minerals Inc.,Materials,Construction Materials,199.40,0.01%,47.86%,0.18
PETQ,PetIQ Inc.,Health Care,Health Care Providers and Services,18.50,0.01%,76.86%,0.23
VMEO,Vimeo Inc.,Communication Services,Interactive Media and Services,3.51,0.01%,-22.17%,-0.15
ACCO,ACCO Brands Corporation,Industrials,Commercial Services and Supplies,4.73,0.01%,-9.21%,-0.05
RBLX,Roblox Corporation,Communication Services,Entertainment,38.75,0.01%,5.47%,0.03
EAF,GrafTech International Ltd.,Industrials,Electrical Equipment,2.40,0.01%,-49.80%,-0.53
LC,LendingClub Corporation,Financials,Consumer Finance,5.19,0.01%,-54.59%,-0.64
HCI,HCI Group Inc.,Financials,Insurance,76.68,0.01%,85.62%,0.25
PUBM,PubMatic Inc.,Communication Services,Media,14.88,0.01%,-8.03%,-0.05
ZS,Zscaler Inc.,Information Technology,Software,178.17,0.01%,25.30%,0.11
WINA,Winmark Corporation,Consumer Discretionary,Specialty Retail,439.77,0.01%,80.65%,0.24
TRNS,Transcat Inc.,Industrials,Trading Companies and Distributors,87.46,0.01%,10.43%,0.05
TRST,TrustCo Bank Corp NY,Financials,Banks,26.44,0.01%,-25.86%,-0.18
BBSI,Barrett Business Services Inc.,Industrials,Professional Services,104.99,0.01%,10.34%,0.05
KAMN,Kaman Corporation,Industrials,Aerospace and Defense,19.84,0.00%,-0.56%,0.00
PLPC,Preformed Line Products Company,Industrials,Electrical Equipment,124.98,0.00%,48.91%,0.17
HTBK,Heritage Commerce Corp,Financials,Banks,8.35,0.00%,-37.24%,-0.31
UVE,Universal Insurance Holdings Inc.,Financials,Insurance,16.01,0.00%,64.94%,0.21
AMAL,Amalgamated Financial Corp.,Financials,Banks,19.64,0.00%,-16.72%,-0.10
CTKB,Cytek Biosciences Inc.,Health Care,Life Sciences Tools and Services,4.96,0.00%,-66.14%,-1.02
LBRDA,Liberty Broadband Corporation,Communication Services,Media,81.99,0.00%,-9.74%,-0.06
MSBI,Midland States Bancorp Inc.,Financials,Banks,22.49,0.00%,-13.99%,-0.08
SMRT,SmartRent Inc.,Information Technology,Electronic Equipment Instruments and Components,2.93,0.00%,-2.66%,-0.01
RPAY,Repay Holdings Corporation,Financials,Financial Services,6.65,0.00%,-8.53%,-0.05
GNK,Genco Shipping & Trading Limited,Industrials,Marine Transportation,13.69,0.00%,-6.33%,-0.03
ACCD,Accolade Inc.,Health Care,Health Care Providers and Services,6.90,0.00%,-28.94%,-0.21
TITN,Titan Machinery Inc.,Industrials,Trading Companies and Distributors,25.36,0.00%,-28.78%,-0.21
ILMN,Illumina Inc.,Health Care,Life Sciences Tools and Services,92.79,0.00%,-61.77%,-0.83
KNTK,Kinetik Holdings Inc.,Energy,Oil Gas and Consumable Fuels,35.21,0.00%,10.67%,0.05
PLOW,Douglas Dynamics Inc.,Industrials,Machinery,26.52,0.00%,-29.41%,-0.21
PL,Planet Labs PBC,Industrials,Professional Services,2.24,0.00%,-59.05%,-0.73
CAC,Camden National Corporation,Financials,Banks,32.59,0.00%,-20.29%,-0.13
OLO,Olo Inc.,Information Technology,Software,4.71,0.00%,-46.60%,-0.44
HDSN,Hudson Technologies Inc.,Industrials,Trading Companies and Distributors,12.44,0.00%,17.58%,0.08
DIN,Dine Brands Global Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,42.81,0.00%,-41.00%,-0.35
CHUY,Chuy's Holdings Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,34.16,0.00%,2.00%,0.01
CCBG,Capital City Bank Group Inc.,Financials,Banks,28.55,0.00%,-15.86%,-0.09
IIIN,Insteel Industries Inc.,Industrials,Building Products,30.13,0.00%,17.35%,0.07
CSTL,Castle Biosciences Inc.,Health Care,Health Care Providers and Services,17.72,0.00%,-20.93%,-0.13
LEU,Centrus Energy Corp.,Energy,Oil Gas and Consumable Fuels,51.74,0.00%,31.15%,0.12
VTLE,Vital Energy Inc.,Energy,Oil Gas and Consumable Fuels,46.51,0.00%,-32.20%,-0.24
WWW,Wolverine World Wide Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,7.63,0.00%,-38.19%,-0.31
AMCX,AMC Networks Inc.,Communication Services,Media,13.34,0.00%,-38.53%,-0.31
HSII,Heidrick & Struggles International Inc.,Industrials,Professional Services,25.33,0.00%,-8.81%,-0.05
CNDT,Conduent Incorporated,Industrials,Professional Services,2.47,0.00%,-36.01%,-0.28
AMPL,Amplitude Inc.,Information Technology,Software,10.25,0.00%,-36.34%,-0.28
KIDS,OrthoPediatrics Corp.,Health Care,Health Care Equipment and Supplies,26.07,0.00%,-40.12%,-0.33
FBMS,The First Bancshares Inc.,Financials,Banks,25.61,0.00%,-21.89%,-0.14
CRAI,CRA International Inc.,Industrials,Professional Services,91.80,0.00%,-20.61%,-0.13
CNA,CNA Financial Corporation,Financials,Insurance,39.09,0.00%,0.42%,0.00
TTI,TETRA Technologies Inc.,Energy,Energy Equipment and Services,4.82,0.00%,19.90%,0.08
SBH,Sally Beauty Holdings Inc.,Consumer Discretionary,Specialty Retail,8.13,0.00%,-39.06%,-0.31
AORT,Artivion Inc.,Health Care,Health Care Equipment and Supplies,13.57,0.00%,11.32%,0.05
VCEL,Vericel Corporation,Health Care,Biotechnology,33.95,0.00%,42.65%,0.14
DBI,Designer Brands Inc.,Consumer Discretionary,Specialty Retail,9.92,0.00%,-35.42%,-0.26
QNST,QuinStreet Inc.,Communication Services,Interactive Media and Services,10.69,0.00%,-24.08%,-0.15
HONE,HarborOne Bancorp Inc.,Financials,Banks,10.40,0.00%,-24.96%,-0.16
CRMT,America's Car-Mart Inc.,Consumer Discretionary,Specialty Retail,73.72,0.00%,-1.61%,-0.01
PLL,Piedmont Lithium Inc.,Materials,Metals and Mining,25.70,0.00%,-60.02%,-0.71
RBCAA,Republic Bancorp Inc.,Financials,Banks,45.81,0.00%,5.77%,0.03
ATEX,Anterix Inc.,Communication Services,Diversified Telecommunication Services,28.74,0.00%,-24.31%,-0.15
BOC,Boston Omaha Corporation,Communication Services,Media,14.43,0.00%,-46.18%,-0.40
CLDX,Celldex Therapeutics Inc.,Health Care,Biotechnology,26.97,0.00%,-28.46%,-0.19
KRUS,Kura Sushi USA Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,52.71,0.00%,-19.92%,-0.12
AEHR,Aehr Test Systems,Information Technology,Semiconductors and Semiconductor Equipment,23.40,0.00%,-4.84%,-0.02
DXPE,DXP Enterprises Inc.,Industrials,Trading Companies and Distributors,31.15,0.00%,16.58%,0.07
HZO,MarineMax Inc.,Consumer Discretionary,Specialty Retail,28.16,0.00%,-18.49%,-0.11
NSSC,Napco Security Technologies Inc.,Information Technology,Electronic Equipment Instruments and Components,26.11,0.00%,-5.95%,-0.03
ATLC,Atlanticus Holdings Corporation,Financials,Consumer Finance,30.13,0.00%,1.65%,0.01
COCO,The Vita Coco Company Inc.,Consumer Staples,Beverages,28.60,0.00%,166.79%,0.29
DAKT,Daktronics Inc.,Information Technology,Electronic Equipment Instruments and Components,9.99,0.00%,172.95%,0.29
CPF,Central Pacific Financial Corp.,Financials,Banks,16.61,0.00%,-16.88%,-0.09
GEFB,Greif Inc.,Materials,Containers and Packaging,64.82,0.00%,-10.44%,-0.05
HY,Hyster-Yale Materials Handling Inc.,Industrials,Machinery,44.87,0.00%,49.25%,0.15
STAA,STAAR Surgical Company,Health Care,Health Care Equipment and Supplies,33.97,0.00%,-48.68%,-0.43
OIS,Oil States International Inc.,Energy,Energy Equipment and Services,7.16,0.00%,-0.56%,0.00
JOUT,Johnson Outdoors Inc.,Consumer Discretionary,Leisure Products,49.05,0.00%,-15.25%,-0.08
CCNE,CNB Financial Corporation,Financials,Banks,19.73,0.00%,-18.25%,-0.10
SABR,Sabre Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,3.35,0.00%,-38.87%,-0.29
FDMT,4D Molecular Therapeutics Inc.,Health Care,Biotechnology,10.53,0.00%,-15.83%,-0.08
EGLE,Eagle Bulk Shipping Inc.,Industrials,Marine Transportation,41.55,0.00%,-20.28%,-0.11
ALLO,Allogene Therapeutics Inc.,Health Care,Biotechnology,2.42,0.00%,-75.85%,-1.41
EBF,Ennis Inc.,Industrials,Commercial Services and Supplies,20.92,0.00%,-1.49%,-0.01
RVLV,Revolve Group Inc.,Consumer Discretionary,Specialty Retail,12.69,0.00%,-52.83%,-0.50
EZPW,EZCORP Inc.,Financials,Consumer Finance,8.25,0.00%,-14.51%,-0.08
COMP,Compass Inc.,Real Estate,Real Estate Management and Development,1.95,0.00%,-44.29%,-0.35
WTBA,West Bancorporation Inc.,Financials,Banks,16.80,0.00%,-22.06%,-0.13
EB,Eventbrite Inc.,Communication Services,Interactive Media and Services,7.10,0.00%,-2.34%,-0.01
HCKT,The Hackett Group Inc.,Information Technology,IT Services,21.77,0.00%,-0.96%,0.00
STR,Sitio Royalties Corp.,Energy,Oil Gas and Consumable Fuels,22.89,0.00%,-23.12%,-0.13
GNE,Genie Energy Ltd.,Utilities,Electric Utilities,23.87,0.00%,177.08%,0.28
DISH,DISH Network Corporation,Communication Services,Media,3.33,0.00%,-80.41%,-1.81
ADPT,Adaptive Biotechnologies Corporation,Health Care,Life Sciences Tools and Services,3.45,0.00%,-63.06%,-0.75
RAPT,RAPT Therapeutics Inc.,Health Care,Biotechnology,12.11,0.00%,-49.90%,-0.44
MOV,Movado Group Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,27.41,0.00%,-14.46%,-0.07
ZIP,ZipRecruiter Inc.,Communication Services,Interactive Media and Services,11.69,0.00%,-32.00%,-0.21
OSBC,Old Second Bancorp Inc.,Financials,Banks,13.72,0.00%,-17.36%,-0.09
MTW,The Manitowoc Company Inc.,Industrials,Machinery,13.86,0.00%,34.30%,0.11
SRI,Stoneridge Inc.,Consumer Discretionary,Automobile Components,16.22,0.00%,-33.74%,-0.22
ANIK,Anika Therapeutics Inc.,Health Care,Biotechnology,20.31,0.00%,-34.63%,-0.23
HFWA,Heritage Financial Corporation,Financials,Banks,16.72,0.00%,-46.71%,-0.38
SSP,The E.W. Scripps Company,Communication Services,Media,6.62,0.00%,-50.85%,-0.45
HRT,HireRight Holdings Corporation,Industrials,Professional Services,9.51,0.00%,23.35%,0.08
PGC,Peapack-Gladstone Financial Corporation,Financials,Banks,24.73,0.00%,-38.47%,-0.27
HAFC,Hanmi Financial Corporation,Financials,Banks,15.63,0.00%,-37.10%,-0.25
IBCP,Independent Bank Corporation,Financials,Banks,20.89,0.00%,-8.91%,-0.04
FISI,Financial Institutions Inc.,Financials,Banks,16.36,0.00%,-28.86%,-0.18
KRO,Kronos Worldwide Inc.,Materials,Chemicals,8.17,0.00%,-13.87%,-0.07
HVT,Haverty Furniture Companies Inc.,Consumer Discretionary,Specialty Retail,29.98,0.00%,-0.72%,0.00
KYMR,Kymera Therapeutics Inc.,Health Care,Biotechnology,14.98,0.00%,-51.51%,-0.45
GTX,Garrett Motion Inc.,Consumer Discretionary,Automobile Components,7.28,0.00%,-2.02%,-0.01
BBW,Build-A-Bear Workshop Inc.,Consumer Discretionary,Specialty Retail,25.24,0.00%,51.74%,0.14
PBI,Pitney Bowes Inc.,Industrials,Commercial Services and Supplies,3.92,0.00%,25.40%,0.09
OSUR,OraSure Technologies Inc.,Health Care,Health Care Equipment and Supplies,6.54,0.00%,23.63%,0.08
FMBH,First Mid Bancshares Inc.,Financials,Banks,29.49,0.00%,-10.57%,-0.05
NTGR,NETGEAR Inc.,Information Technology,Communications Equipment,12.29,0.00%,-36.49%,-0.24
YEXT,Yext Inc.,Information Technology,Software,6.34,0.00%,18.06%,0.06
TRC,Tejon Ranch Co.,Real Estate,Real Estate Management and Development,15.95,0.00%,-11.19%,-0.05
INFN,Infinera Corporation,Information Technology,Communications Equipment,3.96,0.00%,-42.61%,-0.31
CVLG,Covenant Logistics Group Inc.,Industrials,Ground Transportation,40.23,0.00%,6.71%,0.03
FC,Franklin Covey Co.,Industrials,Professional Services,36.69,0.00%,-24.18%,-0.13
GSM,Ferroglobe PLC,Materials,Metals and Mining,4.41,0.00%,-28.87%,-0.17
EQBK,Equity Bancshares Inc.,Financials,Banks,25.45,0.00%,-29.67%,-0.17
TNDM,Tandem Diabetes Care Inc.,Health Care,Health Care Equipment and Supplies,14.98,0.00%,-62.34%,-0.68
FG,F&G Annuities & Life Inc.,Financials,Insurance,36.68,0.00%,,
NTRA,Natera Inc.,Health Care,Biotechnology,48.54,0.00%,20.03%,0.07
CZNC,Citizens & Northern Corporation,Financials,Banks,19.71,0.00%,-13.80%,-0.07
LASR,nLIGHT Inc.,Information Technology,Electronic Equipment Instruments and Components,10.51,0.00%,-9.16%,-0.04
TAST,Carrols Restaurant Group Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,7.50,0.00%,328.57%,0.31
